x0,y0,v0,x1,y1,v1,x2,y2,v2,x3,y3,v3,x4,y4,v4,x5,y5,v5,x6,y6,v6,x7,y7,v7,x8,y8,v8,x9,y9,v9,x10,y10,v10,x11,y11,v11,x12,y12,v12,x13,y13,v13,x14,y14,v14,x15,y15,v15,x16,y16,v16,x17,y17,v17,x18,y18,v18,x19,y19,v19,x20,y20,v20,x21,y21,v21,x22,y22,v22,x23,y23,v23,x24,y24,v24,x25,y25,v25,x26,y26,v26,x27,y27,v27,x28,y28,v28,x29,y29,v29,x30,y30,v30,x31,y31,v31,x32,y32,v32,label
0.39295873045921326,0.5827957987785339,0.9984288811683655,0.36306342482566833,0.5912787914276123,0.9991657733917236,0.3599465787410736,0.5892219543457031,0.9990615248680115,0.35683128237724304,0.5871753692626953,0.9992102384567261,0.3627593219280243,0.5912205576896667,0.9986400008201599,0.35940203070640564,0.5891175270080566,0.9985527396202087,0.3558897376060486,0.5870243906974792,0.9987175464630127,0.33886104822158813,0.5580888986587524,0.9989452958106995,0.3351942002773285,0.5597324371337891,0.997506320476532,0.40193456411361694,0.5580815076828003,0.9971850514411926,0.40185585618019104,0.5576609969139099,0.9953286647796631,0.4056911766529083,0.488596647977829,0.994599461555481,0.37404805421829224,0.4660944938659668,0.9941098690032959,0.4699588418006897,0.5026628375053406,0.5483812093734741,0.41201043128967285,0.6222689747810364,0.08975636214017868,0.46334701776504517,0.5739580988883972,0.3071346879005432,0.39900311827659607,0.7594426870346069,0.1434728354215622,0.46391382813453674,0.5884236097335815,0.2726480960845947,0.40661370754241943,0.7917841672897339,0.1517561972141266,0.4563044309616089,0.5904830098152161,0.27520304918289185,0.40231484174728394,0.7907644510269165,0.15192507207393646,0.45561644434928894,0.5868619680404663,0.3001534342765808,0.39890092611312866,0.7893654108047485,0.1593553125858307,0.7355358600616455,0.2915296256542206,0.9985874891281128,0.6894001364707947,0.2898028492927551,0.9983201622962952,0.6241510510444641,0.565122663974762,0.874666690826416,0.5893340110778809,0.5257120132446289,0.11942906677722931,0.6754378080368042,0.8319340944290161,0.9156780242919922,0.6504045724868774,0.7213636040687561,0.19172464311122894,0.7115910649299622,0.8756736516952515,0.8956446647644043,0.6828387379646301,0.7476149797439575,0.21390822529792786,0.5552686452865601,0.8863897323608398,0.8916398286819458,0.5748823285102844,0.769130289554596,0.21381378173828125,Ardha Baddha Padmottanasana
0.49678322672843933,0.5664798021316528,0.9971011281013489,0.46987491846084595,0.5945480465888977,0.9961351156234741,0.46642595529556274,0.5942212343215942,0.9964206218719482,0.4633048176765442,0.5937643647193909,0.9959378242492676,0.4674745798110962,0.5934581756591797,0.9973742961883545,0.46231183409690857,0.5926782488822937,0.9976605176925659,0.4573763906955719,0.5921533703804016,0.9972414970397949,0.42429351806640625,0.5794106721878052,0.9948659539222717,0.4204726815223694,0.579856812953949,0.9958754181861877,0.497039258480072,0.5402076840400696,0.9955282807350159,0.49503347277641296,0.5401138663291931,0.9951714873313904,0.42262497544288635,0.48522746562957764,0.9993494153022766,0.3752058744430542,0.4876830577850342,0.999617338180542,0.4407157003879547,0.2813970744609833,0.5709453225135803,0.41055044531822205,0.2861056625843048,0.13805259764194489,0.5102443695068359,0.21303130686283112,0.6370471119880676,0.4820164144039154,0.20505070686340332,0.2154276967048645,0.5340503454208374,0.20263522863388062,0.5565649271011353,0.5008822083473206,0.18382778763771057,0.22955454885959625,0.5263055562973022,0.21589870750904083,0.5533027052879333,0.5014094114303589,0.20252808928489685,0.23423820734024048,0.5221045017242432,0.2213280349969864,0.4536099135875702,0.49721357226371765,0.2111932933330536,0.24176393449306488,0.651410698890686,0.1376470923423767,0.994253933429718,0.5788575410842896,0.15240749716758728,0.9931929707527161,0.575348973274231,0.4680877923965454,0.6866813898086548,0.49585390090942383,0.5130766034126282,0.12171424180269241,0.5729785561561584,0.8121468424797058,0.7627302408218384,0.547841489315033,0.7709012627601624,0.376234769821167,0.5893195867538452,0.8535046577453613,0.6889117956161499,0.49451136589050293,0.7944396138191223,0.45054396986961365,0.4257732033729553,0.9175904989242554,0.7769925594329834,0.415604829788208,0.8903188705444336,0.4905089735984802,Ardha Baddha Padmottanasana
0.5422201752662659,0.5070595145225525,0.9994530081748962,0.5473131537437439,0.5118894577026367,0.9993792772293091,0.550372302532196,0.5074596405029297,0.9994925260543823,0.5537410378456116,0.5023943781852722,0.9992306232452393,0.5379169583320618,0.5201300382614136,0.9993475079536438,0.5342710018157959,0.5219284296035767,0.9994603991508484,0.5303235054016113,0.5241010785102844,0.9992109537124634,0.55867600440979,0.4529353976249695,0.9993010759353638,0.5055385231971741,0.49766555428504944,0.9986801743507385,0.5444772243499756,0.47913455963134766,0.9982896447181702,0.5336284637451172,0.48705148696899414,0.998256266117096,0.580078661441803,0.33311885595321655,0.996514618396759,0.4734106659889221,0.4634959399700165,0.9970198273658752,0.5291913747787476,0.16428090631961823,0.11710092425346375,0.4362560212612152,0.6369630694389343,0.9119875431060791,0.42412182688713074,0.20413684844970703,0.16929477453231812,0.41323867440223694,0.8586386442184448,0.974172830581665,0.4099865257740021,0.221064954996109,0.1603609174489975,0.4064483642578125,0.9000605344772339,0.9695081114768982,0.4124145209789276,0.22915993630886078,0.15617026388645172,0.4178122282028198,0.89418625831604,0.9661435484886169,0.41809186339378357,0.2245718389749527,0.1951233297586441,0.42221155762672424,0.8782433867454529,0.9510926008224487,0.48627278208732605,0.16621798276901245,0.9990986585617065,0.42854517698287964,0.23664049804210663,0.9994599223136902,0.5817829966545105,0.411568820476532,0.4532383978366852,0.4776470363140106,0.5130490064620972,0.6536454558372498,0.5493209362030029,0.6791466474533081,0.7004188895225525,0.4925015866756439,0.7674365043640137,0.9076817631721497,0.5330019593238831,0.7277364730834961,0.7095693349838257,0.497409850358963,0.7999865412712097,0.8341031670570374,0.5597544312477112,0.7348607778549194,0.706589937210083,0.5108849406242371,0.8508779406547546,0.8778877258300781,Ardha Baddha Padmottanasana
0.40053296089172363,0.5239135026931763,0.9957679510116577,0.39261943101882935,0.5485104918479919,0.9932618737220764,0.3946974277496338,0.551472008228302,0.9922513365745544,0.3975799083709717,0.5538579821586609,0.9932811260223389,0.3833690583705902,0.5386465191841125,0.9944749474525452,0.37867602705955505,0.5352129936218262,0.9934687614440918,0.3739851713180542,0.5311439633369446,0.992460310459137,0.39744049310684204,0.5387584567070007,0.9805126190185547,0.36424142122268677,0.5100570917129517,0.9895420074462891,0.4069213569164276,0.5109094381332397,0.9910739064216614,0.39663922786712646,0.4996159076690674,0.9903948903083801,0.4435883164405823,0.4974900484085083,0.9987998008728027,0.33701109886169434,0.33747783303260803,0.9994063377380371,0.5032225847244263,0.6985964775085449,0.8665259480476379,0.3660258650779724,0.1560123711824417,0.5146809220314026,0.5181819796562195,0.8927760124206543,0.9193785786628723,0.47392937541007996,0.2181078940629959,0.3806404769420624,0.48853814601898193,0.9221598505973816,0.8959079384803772,0.5008751153945923,0.21578368544578552,0.3360309600830078,0.470609575510025,0.9022408723831177,0.8938596248626709,0.5043594837188721,0.23991729319095612,0.320827454328537,0.47702810168266296,0.88898766040802,0.8553836345672607,0.4956408739089966,0.2403930425643921,0.33194369077682495,0.5878549218177795,0.1653282642364502,0.9976678490638733,0.5438035130500793,0.09787046909332275,0.9958141446113586,0.5474960803985596,0.5174742937088013,0.47963690757751465,0.5038706660270691,0.281558632850647,0.3750811219215393,0.5211645364761353,0.8371667265892029,0.7891497611999512,0.5068424344062805,0.46539178490638733,0.4844341576099396,0.5385391712188721,0.8814218044281006,0.772840142250061,0.5220064520835876,0.48985135555267334,0.5908472537994385,0.4359220266342163,0.9283690452575684,0.7973124980926514,0.47937914729118347,0.5224248766899109,0.5333895683288574,Ardha Baddha Padmottanasana
0.5048009753227234,0.564476728439331,0.9994834661483765,0.49375465512275696,0.5832288861274719,0.9997753500938416,0.49158647656440735,0.5836431980133057,0.9997429251670837,0.48931702971458435,0.5836714506149292,0.999755322933197,0.4936257004737854,0.5822733640670776,0.999639630317688,0.49139487743377686,0.5823599100112915,0.9995294809341431,0.4891679286956787,0.5821850895881653,0.9995710253715515,0.47040900588035583,0.568438708782196,0.999619722366333,0.4718470871448517,0.5686240196228027,0.9991111159324646,0.5009312033653259,0.5482884645462036,0.998572587966919,0.5013782382011414,0.5464781522750854,0.9982032775878906,0.4683678150177002,0.5021902322769165,0.9970768690109253,0.4600765109062195,0.48244017362594604,0.9967367053031921,0.5164027214050293,0.6451483964920044,0.9552209377288818,0.4948788583278656,0.6116822361946106,0.10866016149520874,0.49591657519340515,0.7670351266860962,0.9309549331665039,0.49036914110183716,0.7349361777305603,0.28361019492149353,0.482452392578125,0.7930511236190796,0.9090354442596436,0.4788226783275604,0.7585605382919312,0.3783462643623352,0.4700701832771301,0.7857921719551086,0.9062086939811707,0.4706347584724426,0.7550666928291321,0.38795629143714905,0.4755263030529022,0.7757959365844727,0.8894920945167542,0.4762735962867737,0.7468435764312744,0.39645615220069885,0.5731076598167419,0.23973782360553741,0.9962896108627319,0.5623740553855896,0.2415769398212433,0.9951826930046082,0.5623828768730164,0.4831811487674713,0.7971173524856567,0.5442713499069214,0.45432090759277344,0.09544800221920013,0.562435507774353,0.6916664838790894,0.8708720803260803,0.54059898853302,0.6458216309547424,0.1965266615152359,0.5793411135673523,0.7262425422668457,0.8786193132400513,0.5529106259346008,0.6758033037185669,0.19457297027111053,0.4985397756099701,0.7499906420707703,0.8815048336982727,0.4838767945766449,0.6985507011413574,0.3083045482635498,Ardha Baddha Padmottanasana
0.33758530020713806,0.67258620262146,0.999269425868988,0.34646522998809814,0.6890802383422852,0.9995161294937134,0.3496846854686737,0.6900298595428467,0.9996272325515747,0.3529849648475647,0.6912943124771118,0.9995085000991821,0.34579378366470337,0.6896485686302185,0.9995155334472656,0.3485567569732666,0.6908400654792786,0.9995711445808411,0.35123610496520996,0.692299485206604,0.9994065761566162,0.3901795744895935,0.6897225379943848,0.9994300007820129,0.3774340748786926,0.6897553205490112,0.9990798234939575,0.3477838337421417,0.66026371717453,0.9991704225540161,0.34865713119506836,0.6606236696243286,0.9992268085479736,0.4834526479244232,0.6225948929786682,0.9899166226387024,0.42275577783584595,0.6273486614227295,0.9910985827445984,0.47034773230552673,0.6577252745628357,0.16153986752033234,0.5814896821975708,0.7856044769287109,0.8129336833953857,0.4526434540748596,0.7372422814369202,0.2552139461040497,0.7053975462913513,0.9371464848518372,0.8939766883850098,0.46543192863464355,0.7602975368499756,0.28826239705085754,0.7455999851226807,0.9649125337600708,0.8729594945907593,0.46844926476478577,0.7683360576629639,0.28280019760131836,0.7384979724884033,0.9659395217895508,0.8635265827178955,0.45915526151657104,0.7610589265823364,0.29540005326271057,0.720638632774353,0.9560378789901733,0.846246600151062,0.3187977075576782,0.4198969900608063,0.9437516331672668,0.22913096845149994,0.40813344717025757,0.9523459672927856,0.4410459101200104,0.6200032830238342,0.3109961152076721,0.284321129322052,0.6708531975746155,0.7610346078872681,0.533103346824646,0.8030871152877808,0.8118470907211304,0.27334508299827576,0.8781406879425049,0.860706627368927,0.5303349494934082,0.8203635215759277,0.8241639733314514,0.2716834545135498,0.8965531587600708,0.8546517491340637,0.5850908756256104,0.9202085137367249,0.7967075109481812,0.24817168712615967,0.942024827003479,0.8459986448287964,Ardha Baddha Padmottanasana
0.4300990700721741,0.6228729486465454,0.9997922778129578,0.45059290528297424,0.6367302536964417,0.9994333386421204,0.46325579285621643,0.6344603300094604,0.9995469450950623,0.477108359336853,0.631807267665863,0.9993934631347656,0.42066463828086853,0.6373905539512634,0.9996541738510132,0.4131739139556885,0.6356046199798584,0.9997459053993225,0.40526023507118225,0.6336778998374939,0.9996596574783325,0.49405837059020996,0.6130402684211731,0.9993646740913391,0.3899088501930237,0.6171321272850037,0.9997290968894958,0.4422069191932678,0.5963056683540344,0.9996106028556824,0.41157424449920654,0.5963147282600403,0.9996570348739624,0.5687093734741211,0.5430176854133606,0.9999306201934814,0.2349470853805542,0.46680912375450134,0.9999699592590332,0.6903115510940552,0.6988716125488281,0.9427810907363892,0.2206302136182785,0.2310558557510376,0.5135671496391296,0.8102622032165527,0.9132634401321411,0.9845024943351746,0.4963393807411194,0.20399318635463715,0.46364036202430725,0.8167504668235779,0.9329103827476501,0.9633098244667053,0.5589717030525208,0.19892427325248718,0.38383355736732483,0.7792446613311768,0.9258351922035217,0.9619278311729431,0.5647874474525452,0.21345022320747375,0.360575407743454,0.7704395055770874,0.9176496267318726,0.9431179761886597,0.5497854948043823,0.21830034255981445,0.39825886487960815,0.6763651371002197,0.19967298209667206,0.9997679591178894,0.4777839481830597,0.17449654638767242,0.9997585415840149,0.6112403273582458,0.5435864925384521,0.34642547369003296,0.3914218246936798,0.4499128460884094,0.34205174446105957,0.5895759463310242,0.8659198880195618,0.8439391851425171,0.45735394954681396,0.6632006764411926,0.6683126091957092,0.596465528011322,0.8914099931716919,0.8654486536979675,0.47838714718818665,0.6942219138145447,0.7386443614959717,0.48461034893989563,0.9417993426322937,0.9172571301460266,0.4968637228012085,0.7057563662528992,0.7679654359817505,Ardha Baddha Padmottanasana
0.5158494710922241,0.6705335378646851,0.9999408721923828,0.5194078683853149,0.6830483078956604,0.9998956918716431,0.5233446359634399,0.6813188791275024,0.9998986721038818,0.5275548100471497,0.6793651580810547,0.9998797178268433,0.5092317461967468,0.6827664971351624,0.9999371767044067,0.5058674812316895,0.680404543876648,0.9999394416809082,0.5021309852600098,0.6776347756385803,0.9999256134033203,0.5335206985473633,0.6542640924453735,0.9998558759689331,0.4961157739162445,0.6502417325973511,0.9999299049377441,0.5228806734085083,0.6441174149513245,0.9998487234115601,0.5107189416885376,0.643667995929718,0.9998912811279297,0.5775920152664185,0.5597690343856812,0.9996280670166016,0.45319971442222595,0.5267536640167236,0.9996137022972107,0.6164372563362122,0.6830605268478394,0.9427713751792908,0.4938310980796814,0.39309796690940857,0.1145685464143753,0.6099395155906677,0.8274204730987549,0.9603333473205566,0.5531873106956482,0.3234059810638428,0.11563621461391449,0.6086499691009521,0.8531922101974487,0.9316996335983276,0.565754771232605,0.3176201581954956,0.09754442423582077,0.6002233028411865,0.8531999588012695,0.9278497695922852,0.5701797604560852,0.32848435640335083,0.0857437327504158,0.5986747741699219,0.8436343669891357,0.9257495403289795,0.5656018257141113,0.3272345960140228,0.11201748996973038,0.5470589399337769,0.2671152651309967,0.9981966614723206,0.4819994270801544,0.27844440937042236,0.9982748031616211,0.5344353318214417,0.5604462623596191,0.21190142631530762,0.441440224647522,0.5347491502761841,0.43134647607803345,0.500654399394989,0.8222160935401917,0.6384429335594177,0.4909271001815796,0.8190633654594421,0.7459560036659241,0.4986173212528229,0.8464897274971008,0.6557930707931519,0.49135899543762207,0.8347412943840027,0.7677052021026611,0.5225547552108765,0.885002851486206,0.7426472902297974,0.4971908926963806,0.8612999320030212,0.8076385259628296,Ardha Baddha Padmottanasana
0.48357900977134705,0.7122905254364014,0.9937540888786316,0.46928292512893677,0.7193529605865479,0.9966764450073242,0.46666455268859863,0.7187028527259827,0.9954227805137634,0.46402427554130554,0.7180397510528564,0.9963319897651672,0.4712035059928894,0.7198361158370972,0.9956066012382507,0.46996447443962097,0.7195945978164673,0.9948123693466187,0.4686874747276306,0.7193617820739746,0.9955508708953857,0.44980257749557495,0.7071627974510193,0.9962168335914612,0.45567619800567627,0.7103906273841858,0.9910919070243835,0.4825378954410553,0.6995835900306702,0.9924902319908142,0.48462602496147156,0.7010905742645264,0.98914635181427,0.4456270635128021,0.6553785800933838,0.9968672394752502,0.4803871810436249,0.6778838038444519,0.9975213408470154,0.45389604568481445,0.5498738288879395,0.3614572286605835,0.5186722278594971,0.7536758184432983,0.3140391409397125,0.5089938640594482,0.5393294095993042,0.07651617377996445,0.5125831961631775,0.831660807132721,0.10896652936935425,0.5146413445472717,0.5299150943756104,0.058946382254362106,0.49560508131980896,0.8422892093658447,0.08005177974700928,0.5147411823272705,0.5352121591567993,0.061768971383571625,0.4929574728012085,0.8430877923965454,0.081382617354393,0.5126420259475708,0.5415735840797424,0.06841356307268143,0.49712085723876953,0.8413857221603394,0.10228104144334793,0.5754685997962952,0.531548798084259,0.9881134629249573,0.5907809138298035,0.5348682403564453,0.9927800297737122,0.5217095613479614,0.688939094543457,0.7356423735618591,0.5461776852607727,0.6912010312080383,0.12961198389530182,0.47430193424224854,0.8126839399337769,0.8010169863700867,0.5458368062973022,0.836556613445282,0.24368181824684143,0.4786723256111145,0.8348807096481323,0.7868717908859253,0.557292103767395,0.8588243722915649,0.25942766666412354,0.4286693334579468,0.8463332056999207,0.7732934951782227,0.4775293171405792,0.8592283725738525,0.2910926043987274,Ardha Baddha Padmottanasana
0.6635686755180359,0.6340880990028381,0.9987307190895081,0.6399718523025513,0.6581003069877625,0.9985577464103699,0.6365006566047668,0.6584441065788269,0.9985383749008179,0.6329969763755798,0.6587608456611633,0.9985458850860596,0.637675940990448,0.6553835868835449,0.9988068342208862,0.6325578093528748,0.6537400484085083,0.998870313167572,0.6276124715805054,0.6525784730911255,0.9987819790840149,0.6049496531486511,0.6356812119483948,0.9986520409584045,0.601035475730896,0.6362816691398621,0.9985620379447937,0.6626264452934265,0.608794093132019,0.9982078075408936,0.6614935994148254,0.6060813665390015,0.9979856014251709,0.6418984532356262,0.5285573601722717,0.9995989203453064,0.5870081782341003,0.5202479362487793,0.9995520710945129,0.6864525079727173,0.30274245142936707,0.8352571725845337,0.6291333436965942,0.326634019613266,0.07422511279582977,0.7753445506095886,0.19544531404972076,0.8439769744873047,0.7308789491653442,0.25491011142730713,0.18524356186389923,0.7513932585716248,0.21689045429229736,0.7562329173088074,0.7603335976600647,0.24681998789310455,0.19808170199394226,0.7363414764404297,0.233529195189476,0.7501556873321533,0.7670186758041382,0.2550544738769531,0.20682193338871002,0.7266111373901367,0.24079856276512146,0.6473212838172913,0.7580147981643677,0.2602202296257019,0.2163269817829132,0.8540423512458801,0.13171705603599548,0.9919177889823914,0.7995694279670715,0.12057054787874222,0.9886295795440674,0.767356812953949,0.5194140076637268,0.6795380711555481,0.6642383933067322,0.4836253523826599,0.09066660702228546,0.7985934019088745,0.8812314867973328,0.6906774640083313,0.7108950018882751,0.7202731966972351,0.36987733840942383,0.818501889705658,0.9068644642829895,0.6091995239257812,0.7337042689323425,0.7387323975563049,0.44185489416122437,0.6600769758224487,0.9520857930183411,0.697486937046051,0.6588007211685181,0.8256019949913025,0.5166587233543396,Ardha Baddha Padmottanasana
